Session;170710_1310;6;masterfile;Period;AuditRate;TaxRate;Period;Subject;Sujeto;Group;Grupo;Profit;nCorrectRET;ProfitRET;Declared;Deduction;TotalDeduction;Cheat;Type;Audited;Fine;DeductionsGroup;ReceivedFromGroup;TaxRateProposed;nCorrectSum;GroupDG;ProfitDG;ProposerDG;OfferDG;age_subject;gender;Trust;Ideology;Income;PublicTransport;Taxes;jDrivingFast;MoneyFound;Lying;AccidentalDamage;Litter;DrivingAlcohol;JobApplication;BuyingStolen;ProfitRiskAv;dec1;dec2;jdec3;dec4;dec5;dec6;dec7;dec8;dec9;dec10;HLJump;SafeChoices;init_pred;avg_pred;realdie;digitaldie;digitaldielie;lastroll
1;170710_1310;6;masterfile;7;10;10;7;14;14;2;-1;1758.95;12;1800;1000;100;100;1;-1;0;0;235.8;58.95;-1;12;8;900;1;100;21;0;0;4;89;2;1;2;3;1;2;2;1;1;1;2;0;0;0;0;0;0;0;0;0;1;10;9;1;1.333333333;5;6;0;6
1;170710_1310;6;masterfile;7;10;10;7;15;15;3;-1;2441.25;16;2400;0;0;0;1;-1;0;0;165;41.25;-1;16;3;500;0;300;19;1;0;4;3;1;1;3;1;1;1;1;1;1;1;1.6;0;0;0;0;1;1;1;1;1;1;5;4;1;1;3;1;0;1
1;170710_1310;6;masterfile;7;10;10;7;16;16;2;-1;193.95;1;150;150;15;15;0;-1;0;0;235.8;58.95;-1;1;4;400;0;500;20;0;0;2;2;3;1;2;3;3;2;1;1;1;1;1.6;0;0;0;0;0;0;0;1;1;1;8;7;4;4;5;2;0;2
1;170710_1310;6;masterfile;8;10;10;8;1;1;4;-1;1031.125;12;1800;0;0;1080;1;-1;1;900;1244.5;311.125;-1;12;5;900;1;100;24;1;0;2;89;1;1;3;3;3;2;1;1;1;2;1.6;0;0;0;0;0;0;1;1;1;1;7;6;3;2;1;2;0;5
1;170710_1310;6;masterfile;8;10;10;8;2;2;1;-1;1552.5;10;1500;150;15;15;1;-1;0;0;270;67.5;-1;10;6;600;1;400;25;0;1;1;4;3;1;3;3;3;1;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;4;3.333333333;1;3;0;3
1;170710_1310;6;masterfile;8;10;10;8;3;3;3;-1;1207.5;11;1650;750;75;615;1;-1;1;450;690;172.5;-1;11;2;600;1;400;22;0;0;2;3;2;1;2;3;2;1;1;1;1;2;2;0;0;0;0;0;1;1;1;1;1;6;5;2;2.333333333;3;6;0;6
1;170710_1310;6;masterfile;8;10;10;8;4;4;4;-1;2251.625;13;1950;95;9.5;9.5;1;-1;0;0;1244.5;311.125;-1;13;1;500;0;500;29;0;1;1;3;3;1;1;3;2;1;1;1;1;1;1.6;0;0;0;0;0;0;0;1;1;1;8;7;3;3;6;4;0;4
1;170710_1310;6;masterfile;8;10;10;8;5;5;1;-1;1282.5;9;1350;1350;135;135;0;-1;0;0;270;67.5;-1;9;2;400;0;500;21;0;1;1;14;3;2;3;3;3;2;1;1;2;2;1.6;0;0;0;0;1;0;0;0;1;1;5;7;4;3.666666667;6;3;0;3
1;170710_1310;6;masterfile;8;10;10;8;6;6;3;-1;1372.5;8;1200;0;0;0;1;-1;0;0;690;172.5;-1;8;6;400;0;0;24;1;0;2;11;2;2;2;3;3;2;2;1;3;3;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;3;0;3
1;170710_1310;6;masterfile;8;10;10;8;7;7;2;-1;1179.15;8;1200;300;30;30;1;-1;0;0;36.6;9.15;-1;8;3;500;1;500;23;0;1;1;5;2;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;0;1;1;1;1;1;6;5;2;2.666666667;1;1;0;1
1;170710_1310;6;masterfile;8;10;10;8;8;8;4;-1;1706.125;10;1500;1050;105;105;1;-1;0;0;1244.5;311.125;-1;10;1;500;1;500;22;0;1;1;89;2;2;2;3;3;3;2;1;2;3;0.1;0;0;0;0;0;0;0;0;1;1;9;8;2;2.333333333;3;3;0;3
1;170710_1310;6;masterfile;8;10;10;8;9;9;4;-1;1311.125;7;1050;500;50;50;1;-1;0;0;1244.5;311.125;-1;7;7;500;0;300;24;0;1;1;1;2;1;1;3;1;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;1;6;0;6
1;170710_1310;6;masterfile;8;10;10;8;10;10;1;-1;2767.5;18;2700;0;0;0;1;-1;0;0;270;67.5;-1;18;7;500;1;500;20;1;0;2;1;2;1;2;4;3;1;1;2;2;2;1.6;0;0;0;0;1;1;1;1;1;1;5;4;1;1;5;4;0;4
1;170710_1310;6;masterfile;8;10;10;8;11;11;2;-1;2102.55;14;2100;66;6.6;6.6;1;-1;0;0;36.6;9.15;-1;14;5;100;0;500;28;1;0;0;4;1;1;1;3;3;1;1;1;1;1;0.1;0;0;0;0;1;1;1;1;1;1;5;4;2;1.666666667;6;5;1;5
1;170710_1310;6;masterfile;8;10;10;8;12;12;1;-1;1147.5;8;1200;1200;120;120;0;-1;0;0;270;67.5;-1;8;4;600;1;400;19;0;0;5;88;3;1;3;3;1;2;1;1;2;3;3.85;1;1;1;1;1;1;1;1;1;1;1;0;3;3.333333333;2;2;0;2
1;170710_1310;6;masterfile;8;10;10;8;13;13;3;-1;847.5;5;750;750;75;75;0;-1;0;0;690;172.5;-1;5;8;100;0;400;22;0;0;1;89;3;1;2;3;2;1;1;2;2;2;2;0;0;0;0;1;0;1;1;1;1;5;5;3;3;2;5;1;5
1;170710_1310;6;masterfile;8;10;10;8;14;14;2;-1;2109.15;14;2100;0;0;0;1;-1;0;0;36.6;9.15;-1;14;8;900;1;100;21;0;0;4;89;2;1;2;3;1;2;2;1;1;1;2;0;0;0;0;0;0;0;0;0;1;10;9;1;1.333333333;5;6;0;6
1;170710_1310;6;masterfile;8;10;10;8;15;15;3;-1;2572.5;16;2400;0;0;0;1;-1;0;0;690;172.5;-1;16;3;500;0;300;19;1;0;4;3;1;1;3;1;1;1;1;1;1;1;1.6;0;0;0;0;1;1;1;1;1;1;5;4;1;1;3;1;0;1
1;170710_1310;6;masterfile;8;10;10;8;16;16;2;-1;9.15;0;0;0;0;0;0;-1;0;0;36.6;9.15;-1;0;4;400;0;500;20;0;0;2;2;3;1;2;3;3;2;1;1;1;1;1.6;0;0;0;0;0;0;0;1;1;1;8;7;4;4;5;2;0;2
1;170710_1310;6;masterfile;9;10;10;9;1;1;4;-1;2141.725;14;2100;0;0;0;1;-1;0;0;166.9;41.725;-1;14;5;900;1;100;24;1;0;2;89;1;1;3;3;3;2;1;1;1;2;1.6;0;0;0;0;0;0;1;1;1;1;7;6;3;2;1;2;0;5
1;170710_1310;6;masterfile;9;10;10;9;2;2;1;-1;1697.625;11;1650;165;16.5;16.5;1;-1;0;0;256.5;64.125;-1;11;6;600;1;400;25;0;1;1;4;3;1;3;3;3;1;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;4;3.333333333;1;3;0;3
1;170710_1310;6;masterfile;9;10;10;9;3;3;3;-1;1533.75;10;1500;300;30;30;1;-1;0;0;255;63.75;-1;10;2;600;1;400;22;0;0;2;3;2;1;2;3;2;1;1;1;1;2;2;0;0;0;0;0;1;1;1;1;1;6;5;2;2.333333333;3;6;0;6
1;170710_1310;6;masterfile;9;10;10;9;4;4;4;-1;1989.825;13;1950;19;1.9;1.9;1;-1;0;0;166.9;41.725;-1;13;1;500;0;500;29;0;1;1;3;3;1;1;3;2;1;1;1;1;1;1.6;0;0;0;0;0;0;0;1;1;1;8;7;3;3;6;4;0;4
1;170710_1310;6;masterfile;9;10;10;9;5;5;1;-1;739.125;5;750;750;75;75;0;-1;0;0;256.5;64.125;-1;5;2;400;0;500;21;0;1;1;14;3;2;3;3;3;2;1;1;2;2;1.6;0;0;0;0;1;0;0;0;1;1;5;7;4;3.666666667;6;3;0;3
1;170710_1310;6;masterfile;9;10;10;9;6;6;3;-1;1143.75;8;1200;1200;120;120;0;-1;0;0;255;63.75;-1;8;6;400;0;0;24;1;0;2;11;2;2;2;3;3;2;2;1;3;3;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;3;0;3
1;170710_1310;6;masterfile;9;10;10;9;7;7;2;-1;1482.275;10;1500;300;30;30;1;-1;0;0;49.1;12.275;-1;10;3;500;1;500;23;0;1;1;5;2;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;0;1;1;1;1;1;6;5;2;2.666666667;1;1;0;1
1;170710_1310;6;masterfile;9;10;10;9;8;8;4;-1;1436.725;10;1500;1050;105;105;1;-1;0;0;166.9;41.725;-1;10;1;500;1;500;22;0;1;1;89;2;2;2;3;3;3;2;1;2;3;0.1;0;0;0;0;0;0;0;0;1;1;9;8;2;2.333333333;3;3;0;3
1;170710_1310;6;masterfile;9;10;10;9;9;9;4;-1;1331.725;9;1350;600;60;60;1;-1;0;0;166.9;41.725;-1;9;7;500;0;300;24;0;1;1;1;2;1;1;3;1;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;1;6;0;6
1;170710_1310;6;masterfile;9;10;10;9;10;10;1;-1;2464.125;16;2400;0;0;0;1;-1;0;0;256.5;64.125;-1;16;7;500;1;500;20;1;0;2;1;2;1;2;4;3;1;1;2;2;2;1.6;0;0;0;0;1;1;1;1;1;1;5;4;1;1;5;4;0;4
1;170710_1310;6;masterfile;9;10;10;9;11;11;2;-1;2108.175;14;2100;41;4.1;4.1;1;-1;0;0;49.1;12.275;-1;14;5;100;0;500;28;1;0;0;4;1;1;1;3;3;1;1;1;1;1;0.1;0;0;0;0;1;1;1;1;1;1;5;4;2;1.666666667;6;5;1;5
1;170710_1310;6;masterfile;9;10;10;9;12;12;1;-1;1549.125;11;1650;1650;165;165;0;-1;0;0;256.5;64.125;-1;11;4;600;1;400;19;0;0;5;88;3;1;3;3;1;2;1;1;2;3;3.85;1;1;1;1;1;1;1;1;1;1;1;0;3;3.333333333;2;2;0;2
1;170710_1310;6;masterfile;9;10;10;9;13;13;3;-1;1008.75;7;1050;1050;105;105;0;-1;0;0;255;63.75;-1;7;8;100;0;400;22;0;0;1;89;3;1;2;3;2;1;1;2;2;2;2;0;0;0;0;1;0;1;1;1;1;5;5;3;3;2;5;1;5
1;170710_1310;6;masterfile;9;10;10;9;14;14;2;-1;2412.275;16;2400;0;0;0;1;-1;0;0;49.1;12.275;-1;16;8;900;1;100;21;0;0;4;89;2;1;2;3;1;2;2;1;1;1;2;0;0;0;0;0;0;0;0;0;1;10;9;1;1.333333333;5;6;0;6
1;170710_1310;6;masterfile;9;10;10;9;15;15;3;-1;2763.75;18;2700;0;0;0;1;-1;0;0;255;63.75;-1;18;3;500;0;300;19;1;0;4;3;1;1;3;1;1;1;1;1;1;1;1.6;0;0;0;0;1;1;1;1;1;1;5;4;1;1;3;1;0;1
1;170710_1310;6;masterfile;9;10;10;9;16;16;2;-1;147.275;1;150;150;15;15;0;-1;0;0;49.1;12.275;-1;1;4;400;0;500;20;0;0;2;2;3;1;2;3;3;2;1;1;1;1;1.6;0;0;0;0;0;0;0;1;1;1;8;7;4;4;5;2;0;2
1;170710_1310;6;masterfile;10;10;10;10;1;1;4;-1;2161.25;14;2100;0;0;0;1;-1;0;0;245;61.25;-1;14;5;900;1;100;24;1;0;2;89;1;1;3;3;3;2;1;1;1;2;1.6;0;0;0;0;0;0;1;1;1;1;7;6;3;2;1;2;0;5
1;170710_1310;6;masterfile;10;10;10;10;2;2;1;-1;1809;12;1800;180;18;18;1;-1;0;0;108;27;-1;12;6;600;1;400;25;0;1;1;4;3;1;3;3;3;1;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;4;3.333333333;1;3;0;3
1;170710_1310;6;masterfile;10;10;10;10;3;3;3;-1;1091.25;7;1050;450;45;45;1;-1;0;0;345;86.25;-1;7;2;600;1;400;22;0;0;2;3;2;1;2;3;2;1;1;1;1;2;2;0;0;0;0;0;1;1;1;1;1;6;5;2;2.333333333;3;6;0;6
1;170710_1310;6;masterfile;10;10;10;10;4;4;4;-1;1561.25;10;1500;0;0;0;1;-1;0;0;245;61.25;-1;10;1;500;0;500;29;0;1;1;3;3;1;1;3;2;1;1;1;1;1;1.6;0;0;0;0;0;0;0;1;1;1;8;7;3;3;6;4;0;4
1;170710_1310;6;masterfile;10;10;10;10;5;5;1;-1;837;6;900;900;90;90;0;-1;0;0;108;27;-1;6;2;400;0;500;21;0;1;1;14;3;2;3;3;3;2;1;1;2;2;1.6;0;0;0;0;1;0;0;0;1;1;5;7;4;3.666666667;6;3;0;3
1;170710_1310;6;masterfile;10;10;10;10;6;6;3;-1;1706.25;12;1800;1800;180;180;0;-1;0;0;345;86.25;-1;12;6;400;0;0;24;1;0;2;11;2;2;2;3;3;2;2;1;3;3;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;3;0;3
1;170710_1310;6;masterfile;10;10;10;10;7;7;2;-1;1044.15;11;1650;300;30;840;1;-1;1;675;936.6;234.15;-1;11;3;500;1;500;23;0;1;1;5;2;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;0;1;1;1;1;1;6;5;2;2.666666667;1;1;0;1
1;170710_1310;6;masterfile;10;10;10;10;8;8;4;-1;1066.25;8;1200;1050;105;195;1;-1;1;75;245;61.25;-1;8;1;500;1;500;22;0;1;1;89;2;2;2;3;3;3;2;1;2;3;0.1;0;0;0;0;0;0;0;0;1;1;9;8;2;2.333333333;3;3;0;3
1;170710_1310;6;masterfile;10;10;10;10;9;9;4;-1;1361.25;9;1350;500;50;50;1;-1;0;0;245;61.25;-1;9;7;500;0;300;24;0;1;1;1;2;1;1;3;1;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;1;6;0;6
1;170710_1310;6;masterfile;10;10;10;10;10;10;1;-1;1977;13;1950;0;0;0;1;-1;0;0;108;27;-1;13;7;500;1;500;20;1;0;2;1;2;1;2;4;3;1;1;2;2;2;1.6;0;0;0;0;1;1;1;1;1;1;5;4;1;1;5;4;0;4
1;170710_1310;6;masterfile;10;10;10;10;11;11;2;-1;2267.55;14;2100;666;66.6;66.6;1;-1;0;0;936.6;234.15;-1;14;5;100;0;500;28;1;0;0;4;1;1;1;3;3;1;1;1;1;1;0.1;0;0;0;0;1;1;1;1;1;1;5;4;2;1.666666667;6;5;1;5
1;170710_1310;6;masterfile;10;10;10;10;12;12;1;-1;1677;11;1650;0;0;0;1;-1;0;0;108;27;-1;11;4;600;1;400;19;0;0;5;88;3;1;3;3;1;2;1;1;2;3;3.85;1;1;1;1;1;1;1;1;1;1;1;0;3;3.333333333;2;2;0;2
1;170710_1310;6;masterfile;10;10;10;10;13;13;3;-1;1166.25;8;1200;1200;120;120;0;-1;0;0;345;86.25;-1;8;8;100;0;400;22;0;0;1;89;3;1;2;3;2;1;1;2;2;2;2;0;0;0;0;1;0;1;1;1;1;5;5;3;3;2;5;1;5
1;170710_1310;6;masterfile;10;10;10;10;14;14;2;-1;2334.15;14;2100;0;0;0;1;-1;0;0;936.6;234.15;-1;14;8;900;1;100;21;0;0;4;89;2;1;2;3;1;2;2;1;1;1;2;0;0;0;0;0;0;0;0;0;1;10;9;1;1.333333333;5;6;0;6
1;170710_1310;6;masterfile;10;10;10;10;15;15;3;-1;2486.25;16;2400;0;0;0;1;-1;0;0;345;86.25;-1;16;3;500;0;300;19;1;0;4;3;1;1;3;1;1;1;1;1;1;1;1.6;0;0;0;0;1;1;1;1;1;1;5;4;1;1;3;1;0;1
1;170710_1310;6;masterfile;10;10;10;10;16;16;2;-1;504.15;2;300;300;30;30;0;-1;0;0;936.6;234.15;-1;2;4;400;0;500;20;0;0;2;2;3;1;2;3;3;2;1;1;1;1;1.6;0;0;0;0;0;0;0;1;1;1;8;7;4;4;5;2;0;2
2;170927_1304;6;masterfile;1;0;20;1;1;17;3;-1;1657.5;13;1950;1950;390;390;0;-1;0;0;390;97.5;-1;13;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1.333333333;6;6;0;5
2;170927_1304;6;masterfile;1;0;20;1;2;18;1;-1;1792.5;11;1650;200;40;40;1;-1;0;0;730;182.5;-1;11;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;2;5;0;5
2;170927_1304;6;masterfile;1;0;20;1;3;19;4;-1;468;3;450;0;0;0;1;-1;0;0;72;18;-1;3;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;5;1;0;1
2;170927_1304;6;masterfile;1;0;20;1;4;20;4;-1;2268;15;2250;0;0;0;1;-1;0;0;72;18;-1;15;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;1.666666667;3;4;0;4
2;170927_1304;6;masterfile;1;0;20;1;5;21;1;-1;1262.5;9;1350;1350;270;270;0;-1;0;0;730;182.5;-1;9;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;4;0;4
2;170927_1304;6;masterfile;1;0;20;1;6;22;4;-1;2268;15;2250;0;0;0;1;-1;0;0;72;18;-1;15;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;1;0;20;1;7;23;2;-1;549;4;600;400;80;80;1;-1;0;0;116;29;-1;4;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.666666667;2;5;1;-1
2;170927_1304;6;masterfile;1;0;20;1;8;24;2;-1;1829;12;1800;0;0;0;1;-1;0;0;116;29;-1;12;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;1;0;20;1;9;25;1;-1;1862.5;14;2100;2100;420;420;0;-1;0;0;730;182.5;-1;14;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;1;0;20;1;10;26;3;-1;697.5;4;600;0;0;0;1;-1;0;0;390;97.5;-1;4;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;2;2;3;5;0;5
2;170927_1304;6;masterfile;1;0;20;1;11;27;3;-1;2347.5;15;2250;0;0;0;1;-1;0;0;390;97.5;-1;15;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;1;1.333333333;6;2;0;2
2;170927_1304;6;masterfile;1;0;20;1;12;28;1;-1;1682.5;10;1500;0;0;0;1;-1;0;0;730;182.5;-1;10;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;1.333333333;3;5;0;5
2;170927_1304;6;masterfile;1;0;20;1;13;29;2;-1;1829;12;1800;0;0;0;1;-1;0;0;116;29;-1;12;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1.666666667;5;5;0;5
2;170927_1304;6;masterfile;1;0;20;1;14;30;4;-1;1746;12;1800;360;72;72;1;-1;0;0;72;18;-1;12;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;1;0;20;1;15;31;3;-1;1297.5;8;1200;0;0;0;1;-1;0;0;390;97.5;-1;8;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;5;4;0;4
2;170927_1304;6;masterfile;1;0;20;1;16;32;2;-1;893;6;900;180;36;36;1;-1;0;0;116;29;-1;6;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;2;0;20;2;1;17;4;-1;2057.5;15;2250;2000;400;400;1;-1;0;0;830;207.5;-1;15;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1.333333333;6;6;0;5
2;170927_1304;6;masterfile;2;0;20;2;2;18;4;-1;2027.5;14;2100;1400;280;280;1;-1;0;0;830;207.5;-1;14;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;2;5;0;5
2;170927_1304;6;masterfile;2;0;20;2;3;19;1;-1;1267.5;8;1200;0;0;0;1;-1;0;0;270;67.5;-1;8;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;5;1;0;1
2;170927_1304;6;masterfile;2;0;20;2;4;20;1;-1;1867.5;12;1800;0;0;0;1;-1;0;0;270;67.5;-1;12;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;1.666666667;3;4;0;4
2;170927_1304;6;masterfile;2;0;20;2;5;21;1;-1;1147.5;9;1350;1350;270;270;0;-1;0;0;270;67.5;-1;9;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;4;0;4
2;170927_1304;6;masterfile;2;0;20;2;6;22;3;-1;2223;14;2100;0;0;0;1;-1;0;0;492;123;-1;14;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;2;0;20;2;7;23;2;-1;510;4;600;600;120;120;0;-1;0;0;120;30;-1;4;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.666666667;2;5;1;-1
2;170927_1304;6;masterfile;2;0;20;2;8;24;2;-1;1530;10;1500;0;0;0;1;-1;0;0;120;30;-1;10;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;2;0;20;2;9;25;3;-1;1803;14;2100;2100;420;420;0;-1;0;0;492;123;-1;14;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;2;0;20;2;10;26;3;-1;873;5;750;0;0;0;1;-1;0;0;492;123;-1;5;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;2;2;3;5;0;5
2;170927_1304;6;masterfile;2;0;20;2;11;27;2;-1;2130;14;2100;0;0;0;1;-1;0;0;120;30;-1;14;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;1;1.333333333;6;2;0;2
2;170927_1304;6;masterfile;2;0;20;2;12;28;1;-1;1717.5;11;1650;0;0;0;1;-1;0;0;270;67.5;-1;11;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;1.333333333;3;5;0;5
2;170927_1304;6;masterfile;2;0;20;2;13;29;4;-1;1707.5;10;1500;0;0;0;1;-1;0;0;830;207.5;-1;10;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1.666666667;5;5;0;5
2;170927_1304;6;masterfile;2;0;20;2;14;30;3;-1;1851;12;1800;360;72;72;1;-1;0;0;492;123;-1;12;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;2;0;20;2;15;31;2;-1;1680;11;1650;0;0;0;1;-1;0;0;120;30;-1;11;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;5;4;0;4
2;170927_1304;6;masterfile;2;0;20;2;16;32;4;-1;807.5;5;750;750;150;150;0;-1;0;0;830;207.5;-1;5;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;3;0;20;3;1;17;1;-1;1987.5;15;2250;2000;400;400;1;-1;0;0;550;137.5;-1;15;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1.333333333;6;6;0;5
2;170927_1304;6;masterfile;3;0;20;3;2;18;3;-1;1927.5;13;1950;1000;200;200;1;-1;0;0;710;177.5;-1;13;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;2;5;0;5
2;170927_1304;6;masterfile;3;0;20;3;3;19;3;-1;927.5;5;750;0;0;0;1;-1;0;0;710;177.5;-1;5;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;5;1;0;1
2;170927_1304;6;masterfile;3;0;20;3;4;20;1;-1;1787.5;11;1650;0;0;0;1;-1;0;0;550;137.5;-1;11;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;1.666666667;3;4;0;4
2;170927_1304;6;masterfile;3;0;20;3;5;21;4;-1;1147.5;9;1350;1350;270;270;0;-1;0;0;270;67.5;-1;9;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;4;0;4
2;170927_1304;6;masterfile;3;0;20;3;6;22;1;-1;2387.5;15;2250;0;0;0;1;-1;0;0;550;137.5;-1;15;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;3;0;20;3;7;23;2;-1;599.4;4;600;4;0.8;0.8;1;-1;0;0;0.8;0.2;-1;4;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.666666667;2;5;1;-1
2;170927_1304;6;masterfile;3;0;20;3;8;24;4;-1;1567.5;10;1500;0;0;0;1;-1;0;0;270;67.5;-1;10;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;3;0;20;3;9;25;3;-1;2217.5;17;2550;2550;510;510;0;-1;0;0;710;177.5;-1;17;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
